id,created_at,text
823410966654160896,2017-01-23 06:04:07,"@MissManicMuffin dude, it could a movie about right now."
823410031492116480,2017-01-23 06:00:24,"""Eve was framed."" https://t.co/Y23vkeGPGE"
823409833885843457,2017-01-23 05:59:37,"@MissManicMuffin might I recommend the film ""Denial"" about a Holocaust denial libel suit from TWO THOUSAND."
823407187904995328,2017-01-23 05:49:06,@PFTompkins @TabooFX CHiPs?
823406684450099201,2017-01-23 05:47:06,Pretty sure fascism itself is the new low. https://t.co/6S5ZTFn0X5
823403465497985024,2017-01-23 05:34:18,"@JenKirkman @SarahThyre yeah, I mean I call Ohio once a week and get reports from my dyed-in-the-wool Democrat mom."
823401998858862592,2017-01-23 05:28:29,"I assure you, there are many Tr*mp supporters who know exactly what they've done and don't care."
823364101539672065,2017-01-23 02:57:53,#RiseUp #RiseUp #RiseUp
823360622725189632,2017-01-23 02:44:04,HANG ON WAS THAT A GAY COUPLE SUPER BOWL BABY COMMERCIAL?
823351885075660800,2017-01-23 02:09:21,They should be penalized for this off the field as well. https://t.co/YPqip8KJec
823334054623932418,2017-01-23 00:58:30,@MatthewACherry but I want Atlanta to beat the Patriots so bad.
823310789662613504,2017-01-22 23:26:03,"Literally seconds into the movie ""Denial."" https://t.co/Nc5YusiFaP"
823298589992644610,2017-01-22 22:37:34,Five injuries in a single game is just one of the many reasons I am not a big football fan.
823294927211810817,2017-01-22 22:23:01,@neetertac I'm from Akron. Plus enemy #7.
823290001991598080,2017-01-22 22:03:27,I have much love for the people owned Packers but an Atlanta-New England Super Bowl is what we need right now. #RiseUp
823266034991976448,2017-01-22 20:28:12,@ericdadourian @Ahm76 @washingtonpost me too. My baseball league filled up with dudes and now it sucks.
823265115189415936,2017-01-22 20:24:33,"Oh look, another one is president. https://t.co/i3CCQZxEto"
823264487675457536,2017-01-22 20:22:04,@Ahm76 @ericdadourian @washingtonpost I would argue  the overwhelming presence of women helped the men who did show up behave even better
823263680573882368,2017-01-22 20:18:51,"@ericdadourian @washingtonpost welp, guess I gotta turn this plane around."
823260589636067328,2017-01-22 20:06:34,I LOVE THIS MAN. https://t.co/cGZkDuwDmP
823245939938914304,2017-01-22 19:08:21,"RT @MsPackyetti: ACTION TOMORROW: 
Call Congress for 3 things:
1. #StopSessions
2. #SaveACA
3. #StayInTheUN

202-224-3121"
823225568183406592,2017-01-22 17:47:24,"RT @mstharrington: I got 3 reactions from people at the march. 

1. Thanks (from WOC)
2. Sad/ashamed recognition (young WW)
3. ""NO WE DIDN'…"
823217019956981760,2017-01-22 17:13:26,"""Does this make me look fascist?"" https://t.co/qubuOct3SH"
823214767221469184,2017-01-22 17:04:29,RT @deray: The sun hasn't come out since Obama left the White House.
823207810381082649,2017-01-22 16:36:51,Take Your Kids To See @HiddenFigures Day. #HiddenFigures
823203821279133701,2017-01-22 16:21:00,"There's a white woman near me making fun of a ""Free Melania"" sign:
1. Pronouncing her name wrong
2. ""Free from what? A life of luxury?"""
823202210209300480,2017-01-22 16:14:35,White women: if you don't think we messed up I urge you to come to the D.C. airport and see all the little white girls in Tr*mp hats.
823197230270181378,2017-01-22 15:54:48,@DannySolomonn @NicksTurners go Packers/Falcons
823180389162348544,2017-01-22 14:47:53,A woman's place is wherever the hell she wants to be.
823175230592061440,2017-01-22 14:27:23,"@NicksTurners ""look, I don't want to get into a deflate - I mean debate with you."""
823172504772628480,2017-01-22 14:16:33,"@NicksTurners remember when he was like ""no I don't support Tr*mp"" and had a red hat in his locker? About that..."
823166367306305536,2017-01-22 13:52:10,"Black women don't protest vote, they vote."
823161921302069248,2017-01-22 13:34:30,"RT @amaditalks: Okay, this got me a little. https://t.co/SEXl8eA6Zw"
823063133967314947,2017-01-22 07:01:57,White people: let's show up for once. https://t.co/yQlRUNL3ms
823060581972373504,2017-01-22 06:51:49,Hey @TwitterMoments just real quick: last estimate was 1.2 mil so maybe update that? #WomensMarch https://t.co/zFkYRJwWAD
823056419058548736,2017-01-22 06:35:16,@tedleo please make this psa
823056297176301568,2017-01-22 06:34:47,@EliOlsberg remember when he spoke to an empty chair at the RNC
823053248856813568,2017-01-22 06:22:40,"Hey guys, it's almost like we're...

stronger together."
823051585492307969,2017-01-22 06:16:04,@JeanGreasy @marcellacomedy 🍭🍭🍭
823049680833703936,2017-01-22 06:08:30,@marcellacomedy @RheaBoydMD And both RB's!
823049249785004032,2017-01-22 06:06:47,"Wait, I thought PT Barnum went under? https://t.co/VJg2q9peaS"
823047603348762625,2017-01-22 06:00:14,@RheaBoydMD @marcellacomedy Marcella this is my friend RHEA.
823009086589595650,2017-01-22 03:27:11,Guess who. #930aftermarch #PPact https://t.co/QbGDf9fg1n
822970515291774977,2017-01-22 00:53:55,"""94% of black women made the right choice. We cast our votes knowing we would be the last voices to be heard."" -… https://t.co/HX4eqc8Xiy"
822964054012596228,2017-01-22 00:28:15,RT @bejohnce: My hero https://t.co/YnEuIFmWIq
822961728942182405,2017-01-22 00:19:00,My new pinned tweet. Don't @ Marcella. @ me. https://t.co/CylybUIDXY
822960011966083072,2017-01-22 00:12:11,My new pinned tweet. https://t.co/CylybUIDXY
822955733331415040,2017-01-21 23:55:11,There are great dudes out there that came to march but do not dismiss the idea that men and women working together creates harmony.
822951476964315136,2017-01-21 23:38:16,@kirkpate hey please don't notallwhitewomen @marcellacomedy. This is the truth and we gotta deal with it.
822946333413797888,2017-01-21 23:17:50,Harris / Monáe 2020
822945094735167490,2017-01-21 23:12:54,Some cool gals. #WomensMarch https://t.co/hbtnhXsjXp
822944482706472963,2017-01-21 23:10:28,@MatthewACherry right back atcha! I'll check out your stuff for sure. 🐿 &lt;- closest I could get to a kangaroo.
822942258488033280,2017-01-21 23:01:38,@MatthewACherry whoa cool we went to college together! #GoZips
822936546731032576,2017-01-21 22:38:56,@AndyRichter @SarahThyre @JYSexton I liked pizza rolls not gender roles
822936081071034368,2017-01-21 22:37:05,@MatthewACherry WHAT? No way! I WENT THERE. What years? Class of '05.
822929788620984324,2017-01-21 22:12:05,"@JYSexton the atmosphere here is drastically different. People all over, supporting each other. No taunting."
822927664461778944,2017-01-21 22:03:39,American workers. #WomensMarch https://t.co/4splYOUotb
822922039765897216,2017-01-21 21:41:18,A good sign #WomensMarch https://t.co/DaaHBIGNoO
822920476800520193,2017-01-21 21:35:05,Probably a bad time to tell you this but one of @HillaryClinton's first actions was going to be to #banthebox.
822912041828700165,2017-01-21 21:01:34,RT @Christiana1987: I guess the elephant in the room is that there'd be no #womensmarch if all women voted for Hillary Clinton like black w…
822902578518392834,2017-01-21 20:23:58,"RT @MSNBC: Janelle Monae at #WomensMarch: ""Women will be hidden no more. We will not remain hidden figures. We have names."" https://t.co/wN…"
822899721568210948,2017-01-21 20:12:37,Some good signs. #WomensMarchDC https://t.co/tjx5M4UORw
822898276836016130,2017-01-21 20:06:52,I assure you there are many many many people at the @womensmarch in D.C. https://t.co/hgVblPS7GJ
822823922500587520,2017-01-21 15:11:25,https://t.co/z6Col77Zyh
822817107415105536,2017-01-21 14:44:20,March to the march.  https://t.co/fZI7FkwlaH
822804805731188736,2017-01-21 13:55:27,Never forget. https://t.co/FqkTv7E4wc
822674821825826816,2017-01-21 05:18:56,"On a bright side, I met Ian Svenonius tonight."
822673577489137664,2017-01-21 05:14:00,"@PFTompkins 3. Right? WHAT A CHORE. 2. Probably just G, really. 1. This regime likes shitty cakes."
822672315683049472,2017-01-21 05:08:59,@PFTompkins 1. No photos? 2. No women/lesbians 3. They mean LGB
822670564972175360,2017-01-21 05:02:01,HOO-BOY. https://t.co/LwLXcrnvTE
822651855905976323,2017-01-21 03:47:41,Hard block https://t.co/5BnRNG7LKI
822645841894711299,2017-01-21 03:23:47,Your satirical red hats are still scary.
822631750706876416,2017-01-21 02:27:47,https://t.co/i8eWubh4Yn!
822604639925309440,2017-01-21 00:40:04,I'm with him. https://t.co/GgmESyceF4
822601383232802818,2017-01-21 00:27:07,We are the swamp. https://t.co/T4vkhjNX6u
822600043114926081,2017-01-21 00:21:48,"RT @ReignOfApril: A study in contrasts. Watch how Melania reacts to the Marine, how Trump greets her. Then watch my FLOTUS w/ the Marine &amp;…"
822592711551225859,2017-01-20 23:52:40,"RT @allisonweiss: Trans Lifeline # 877-565-8860
Suicide Prevention # 800-273-8255
Domestic Violence # 800-799-7233
Crisis Text Line: Text H…"
822576587493306368,2017-01-20 22:48:35,There's more people in line at Trader Joe's right now. https://t.co/yzTwmwb2mX
822574741642952705,2017-01-20 22:41:15,"Saw many T supporters watching protests refreshing Breitbart. ""Heh, what's alt-right anyway? Something you do on a computer?"" one laughed."
822563532130648064,2017-01-20 21:56:43,@IanKarmel hell yeah
822555167279247360,2017-01-20 21:23:28,I'm not saying I ain't hopeful or I ain't gonna work but damn if it feels awful here in D.C. Tomorrow is a new day.
822554968163020800,2017-01-20 21:22:41,RT @mandystadt: Same. #InaugurationDay https://t.co/nyWLIOm2nm
822553583564582913,2017-01-20 21:17:11,@JYSexton had to get out of there
822547115406716928,2017-01-20 20:51:29,"RT @RheaButcher: At 12:01pm January 20, 2017 they began to try to erase us. We will not be erased. https://t.co/p8xFPiQ2zQ"
822539662078132226,2017-01-20 20:21:52,"At 12:01pm January 20, 2017 they began to try to erase us. We will not be erased. https://t.co/p8xFPiQ2zQ"
822533631730130945,2017-01-20 19:57:54,https://t.co/0ePQJCu1kA
822515170308194306,2017-01-20 18:44:32,FYI https://t.co/jHTxXK1g8M
822501533258498048,2017-01-20 17:50:21,RT @cameronesposito: We're still here 🇺🇸🏳️‍🌈✊️ https://t.co/AlCliHIN8l
822472178402783232,2017-01-20 15:53:42,You should be following Jared right now. He's from Indiana and has been covering Tr*mp for many many months. https://t.co/4hjsTlyRXw
822471756589989888,2017-01-20 15:52:02,@YoSoyNateBrown @ScottAukerman it was.
822471291349385216,2017-01-20 15:50:11,"@KarenKilgariff not mad, in awe"
822467574046801920,2017-01-20 15:35:25,No.
822312088244613121,2017-01-20 05:17:34,@PFTompkins @JeanGreasy @tedleo @kurtbraunohler @hodgman https://t.co/Lx1STU0yEr
822300867290394624,2017-01-20 04:32:59,@cristela9 @SaraJBenincasa I straight up cried real hard
822300483272511488,2017-01-20 04:31:27,Most difficult unfollow of all time. https://t.co/nT2QF2bVIL
822299875622719490,2017-01-20 04:29:02,@SaraJBenincasa I'm crying right now too. https://t.co/r7wrXxzZj2
822292486999670785,2017-01-20 03:59:41,RT @nick2crosby: .@HillaryClinton has been fighting for women's rights for 25+ years. RT if you believe she should be on the honoree list!…
822292257499992064,2017-01-20 03:58:46,@wtflanksteak YEP.
822288302829092864,2017-01-20 03:43:03,@AndyRichter it's like I'm right back at home
822287990068248576,2017-01-20 03:41:48,"RT @FLOTUS: For future updates from Mrs. Obama, be sure to follow @MichelleObama."
822285289066532864,2017-01-20 03:31:04,@KarenKilgariff damn Karen
822284250099707904,2017-01-20 03:26:57,This is heartbreaking. https://t.co/iuZtri79XL
822283391785725952,2017-01-20 03:23:32,@YoSoyNateBrown @ScottAukerman @YouTube very kind of you to send this. Thanks.
822282298489970688,2017-01-20 03:19:11,Are they checking Hillary's emails for any evidence? https://t.co/1rWqiUYIdu
822258493755367429,2017-01-20 01:44:36,Thanks Obama. https://t.co/vbzfA9cElB
822235240827617280,2017-01-20 00:12:12,"""We've begun our descent into Washington"""
822223256036012032,2017-01-19 23:24:35,@AnneWheaton it's like I never left
822223152638021636,2017-01-19 23:24:10,Also: let's read more! https://t.co/Da6jBKoDPa
822203099444117505,2017-01-19 22:04:29,Damn near cried watching Magnificent Seven on the plane.
822135348104806400,2017-01-19 17:35:16,"@MarthaPorado yes, that's literally why I am talking about it. Have a good one!"
822132209742024704,2017-01-19 17:22:47,"@MarthaPorado we take this very seriously, which is why I am pointing it out."
822131282217840641,2017-01-19 17:19:06,@arishapiro @npratc do you plan on asking them where they currently get their news? I think it could be helpful.
822130069778726912,2017-01-19 17:14:17,The media should get more shit for centering whiteness in feminism and feminism in whiteness.
822127368827326465,2017-01-19 17:03:33,I don't like to swear on here but you should f*cking watch this. https://t.co/1QaGPecI90
822124927088103424,2017-01-19 16:53:51,@TheRachelFisher @RawStory cosign
822122442436919296,2017-01-19 16:43:59,🏳️‍🌈✊🏻🏳️‍🌈✊🏽🏳️‍🌈✊🏾🏳️‍🌈✊🏿 #LGBT #BlackLivesMatter @womensmarch https://t.co/TPz9poTmfs
822087231632330753,2017-01-19 14:24:04,Hey this really ain't good. Justice department also listed. https://t.co/DfeZaFZmsj
822086943886323713,2017-01-19 14:22:55,@chase_a_probert no part of that is fair
822085849655353346,2017-01-19 14:18:34,Catcalls? Tell me more! https://t.co/0bNldKrOSx
821985536420167680,2017-01-19 07:39:58,"I feel like, tomorrow should be spent as happy as you can possibly be."
821979420252475392,2017-01-19 07:15:40,The @womensmarch is globally intersectional. https://t.co/xcQgKe6KjW
821963404730507264,2017-01-19 06:12:01,@amandaseales to read them all together like that...Jesus h.
821961390080434176,2017-01-19 06:04:01,The global solidarity of the @womensmarch is pretty amazing.
821960249112264704,2017-01-19 05:59:29,@ANDREWTI I see what you did there!
821959632281223170,2017-01-19 05:57:02,"I think we can safely say we understand the ""white working class"" by now."
821959085377523712,2017-01-19 05:54:51,@NellSco I swear to god
821946052605399040,2017-01-19 05:03:04,The specter of Hillary's imagined corruption allows for theirs to pass freely. https://t.co/YUei6N0N64
821941038243725312,2017-01-19 04:43:09,Packed for D.C. #BlackLivesMatter #WomensMarch https://t.co/7MDRSvIcag
821937087360286721,2017-01-19 04:27:27,@JYSexton by any means necessary I guess.
821933829745045504,2017-01-19 04:14:30,@JYSexton please do.
821929948206092290,2017-01-19 03:59:05,@jowrotethis can you do one of his neck folds?
821928123256086528,2017-01-19 03:51:49,@jowrotethis omg joro
821927899154419712,2017-01-19 03:50:56,❤️✊🏻💛✊🏼💚✊🏽💙✊🏾💜✊🏿🏳️‍🌈 https://t.co/JOevuHpzhW
821926696748126208,2017-01-19 03:46:09,Sorry @rgay that was our dog. 😑🐕 https://t.co/C7Q9iMNCCz
821904646155317248,2017-01-19 02:18:32,"📢When I say women I mean all women📢

📢And when I say all women I mean:📢

📢ALL WOMEN 📢"
821903318439997440,2017-01-19 02:13:15,RT @jbouie: I never want to hear anyone complain about affirmative action again. https://t.co/GCJwWjmI4K
821895961341411330,2017-01-19 01:44:01,RT @SmartAssJen: Hard to get much queerer than @trishbendix taking a photo of me talking with @teganandsara through @cameronesposito &amp; @Rhe…
821875613271138304,2017-01-19 00:23:10,RT @cameronesposito: Co-hosting w/ @RheaButcher! ✊️👯‍♂️ https://t.co/DzTK7mRqWA
821860757302177792,2017-01-18 23:24:08,RT @cameronesposito: So dang inspired by @teganandsara &amp; the @teganandsarafdn. These women rule &amp; we will fight for justice w/ them. ✊️🌈 ht…
821859317137608704,2017-01-18 23:18:25,"@BlakeWexler man, you and me both. Most times, it feels like a cathartic excuse."
821858595490803713,2017-01-18 23:15:33,@BlakeWexler (hey thanks for not repeating it)
821855731854909440,2017-01-18 23:04:10,RT @2020fight: Trump putting up a gaudy Jumbotron that blocks the view of the Lincoln Memorial is a perfect metaphor for his administration…
821825164769824769,2017-01-18 21:02:42,"RT @coslive: .@The_National, @Sleater_Kinney, @TigNotaro, many more to perform at #WomensMarch on Washington after-party: https://t.co/WazQ…"
821776512533704704,2017-01-18 17:49:23,The Venn diagram of white women who voted for Tr*mp and white women who bought 50 Shades Darker tickets on presale is just one flat circle.
821775472321171457,2017-01-18 17:45:15,"RT @RheaButcher: ""No safe spaces!"" - he shout typed, from his mancave."
821773582342594561,2017-01-18 17:37:44,@nprmonkeysee @SopanDeb winter is coming
821769098669371392,2017-01-18 17:19:55,"These hearings are why I grew up despising the word ""rich."""
821763599609667585,2017-01-18 16:58:04,RT @RheaButcher: Wish they would have gone at Jefferson Beauregard Sessions just as hard.
821759022286024704,2017-01-18 16:39:53,"In retrospect, reading even just that one Mast Brothers article was a huge waste of my time."
821758442268278784,2017-01-18 16:37:34,"@johnlevenstein ""I will follow the law."""
821750992622362624,2017-01-18 16:07:58,RT @RheaButcher: I would dare say all of these cabinet picks are deplorable.
821625926710595584,2017-01-18 07:51:00,@cameronesposito yes. It was such a better cake.
821624959399264256,2017-01-18 07:47:10,"That's a shitty boring cake. ""Congratulations on your Inauguration."" https://t.co/d9S6ScuMLW"
821623956146974723,2017-01-18 07:43:10,@MikeDrucker even the sec of the interior is bad!
821623414414831616,2017-01-18 07:41:01,I would dare say all of these cabinet picks are deplorable.
821622065518309377,2017-01-18 07:35:40,Wish they would have gone at Jefferson Beauregard Sessions just as hard.
821621263718318080,2017-01-18 07:32:28,@DSGermain they've already robbed our future.
821599750587813888,2017-01-18 06:06:59,"""No safe spaces!"" - he shout typed, from his mancave."
821543962053746690,2017-01-18 02:25:18,"@EdASalazar @emilyvgordon @pyhtshow just to be clear: line will be static, I will be moving past it ""handing"" out high fives"
821542177847189504,2017-01-18 02:18:13,A few tickets left for @pyhtshow tonight. Get there early I'll high five you! (Only if it's ok with @emilyvgordon) https://t.co/vE6hSUkNzy
821537896511352833,2017-01-18 02:01:12,Spoiler alert: they're all awful.
821531487078006784,2017-01-18 01:35:44,@RealLucasNeff yes we did
821530530575331328,2017-01-18 01:31:56,"A year ago I recorded my album ""Butcher"" for @killrockstars in Portland with these Cole's Open Mic kids. https://t.co/5PefDodd78"
821511658744922112,2017-01-18 00:16:57,Hello. https://t.co/wILRAuBSzh
821507963936391168,2017-01-18 00:02:16,Those are just donations; what is in the money's heart tho https://t.co/5Q5VwsMFXS
821487657477816321,2017-01-17 22:41:34,Can't believe I hadn't already https://t.co/qmgOktFTZS
821475652847079424,2017-01-17 21:53:52,@JamilSmith @nytimes he even used an indigenous metaphor
821467317951307777,2017-01-17 21:20:45,CHELSEA
821452955551350784,2017-01-17 20:23:41,@ParkerMolloy @girlscouts @ABCPolitics very upsettinng
821451911647805440,2017-01-17 20:19:32,🎶 Hill won by 3mil 🎶
821451117334663168,2017-01-17 20:16:22,@wtflanksteak 🎶Hill won by 3mil🎶
821442656286830593,2017-01-17 19:42:45,We are back hosting @pyhtshow at @ucbtla at 8pm for $7 with a great lineup and the only hostwives in the USA.… https://t.co/bnvUXfj8SU
821440546593832960,2017-01-17 19:34:22,@JamilSmith @Independent this is disgusting
821433241655595008,2017-01-17 19:05:20,"Happy birthday:
Betty White
Michelle Obama 
Muhammad Ali
TODAY IS A HECKUVA DAY."
821426193199075328,2017-01-17 18:37:20,Welp. https://t.co/DAxwYqA6up
821424980156039168,2017-01-17 18:32:31,Me waiting for a senator to stand with Rep. John Lewis. https://t.co/2PoDJf2KjQ
821421131290722305,2017-01-17 18:17:13,Hashtag eugenics hashtag manifest destiny hashtag separate but equal https://t.co/0JmpYymNYS
821416989495201793,2017-01-17 18:00:46,"Two things:
1. Not every Tr*mp voter voted out of lack of options
2. Not every Hillary voter voted out of lack of options"
821416574930169856,2017-01-17 17:59:07,@scATX get ready to be yelled at for being condescending in 5...4...3...
821414978309656576,2017-01-17 17:52:46,@johnlevenstein @NellSco I would say the amounts of criticism they had to absorb were slightly different
821414418684792835,2017-01-17 17:50:33,@johnlevenstein @NellSco He seems to be doing pretty ok these days.
821405386049654784,2017-01-17 17:14:39,RT @ParkerMolloy: Exclusive sneak preview of Trump's inaugural address: https://t.co/Goduie8cwR
821256461812527105,2017-01-17 07:22:53,"We hate women so much that a racist, misogynist dictator stole an election with help from Russia and we still think she's not good enough."
821230848036913152,2017-01-17 05:41:06,@morgan_murphy @NikkiGlaser @AnimalPlanet Murph's down. https://t.co/4h6JeE4Sd7
821209397430845440,2017-01-17 04:15:52,"I don't wear makeup because if you can't handle me at my best, I'm not giving you my worst."
821206194626830336,2017-01-17 04:03:08,@DaveHolmes @cameronesposito thank you Dave! 😍😍
821190981672267776,2017-01-17 03:02:41,I love @KingJames.
821183139900887041,2017-01-17 02:31:32,Hey I'm on @Reductress live at @TheComedyStore tonight at 8pm w/ @dulcesloan @elizaskinner @amandaseales @SabrinaJalees. Come on out.
821178294737375232,2017-01-17 02:12:16,@BisHilarious https://t.co/JFceNx2mYc
821125087159930880,2017-01-16 22:40:51,Somebody better take a damn knee at this inauguration.
821122017965420544,2017-01-16 22:28:39,I am just so happy for @HiddenFigures winning the box office and everyone in it and everyone who has seen it and the women who inspired it.
821120491104501760,2017-01-16 22:22:35,"RT @profblmkelley: ""If peace means a willingness to be exploited economically, dominated politically, humiliated and segregated, I don't wa…"
821119045214666752,2017-01-16 22:16:50,@SethAbramovitch her?
821102786385309699,2017-01-16 21:12:14,TONIGHT: me + @elizaskinner + @amandaseales + more at @TheComedyStore. 8pm. https://t.co/A4P0epqlpf
821092290147979264,2017-01-16 20:30:31,RT @Phil_Lewis_: This picture is amazing. https://t.co/ZxNbESrxt3
821075130629505025,2017-01-16 19:22:20,🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 https://t.co/NsQi80pmIW
821072993354858497,2017-01-16 19:13:51,I highly recommend reading this piece about @repjohnlewis &amp; Pres. @BarackObama. https://t.co/VexkaJrIMu
821065144570548224,2017-01-16 18:42:39,"RT @cameronesposito: Coretta Scott King, longtime LGBT advocate. Let's continue the work. https://t.co/ELQQNuTtJ3"
821059889594175492,2017-01-16 18:21:46,RT @FLOTUS: Thinking of Dr. King and great leaders like @repjohnlewis who carry on his legacy. May their example be our call to action. -mo
821057006513491969,2017-01-16 18:10:19,🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈#MLKDAY https://t.co/hgYN9ULs3l
821055495096045571,2017-01-16 18:04:19,"RT @AndyRichter: Crazy as it seems, in 2017 it's still necessary to point out that that 85% of whites in 1966 were wrong https://t.co/vQgVq…"
820894874299834369,2017-01-16 07:26:04,@janinebrito wow that's dang young.
820894460049440768,2017-01-16 07:24:25,"I guess I just have one question:

How dang young is this pope?"
820885089600999424,2017-01-16 06:47:11,"To all the people who donated to that GOP HQ in North Carolina:

HOW YOU FEELIN'."
820882842854920192,2017-01-16 06:38:15,@LouisPeitzman NO.
820869909961838596,2017-01-16 05:46:52,"There's a lotta shit right now, but finding this on my high school's Wikipedia page made my day. Basically all I've… https://t.co/BjWMMEePp0"
820869265733521410,2017-01-16 05:44:18,"@humblecore I'm from Akron so I'm not allowed to root for them. Also, Rothlesberger."
820856214107979776,2017-01-16 04:52:26,@LouisPeitzman wanna live vicariously through me? https://t.co/uM7D0exwcI
820849821720276992,2017-01-16 04:27:02,@humblecore noooooooooo
820848967214694400,2017-01-16 04:23:39,I am rooting 100% NFC in Super Bowl LI.
820800289787682817,2017-01-16 01:10:13,RT @themcgeeb: https://t.co/0kMt9oQCys
820797918500134913,2017-01-16 01:00:48,UNION! #GBvsDAL
820797785641336833,2017-01-16 01:00:16,"Dude, football sucks for that. #ice"
820788896992620546,2017-01-16 00:24:57,"Don't worry, I'm wearing a @cavs shirt. https://t.co/0b8qYj541a"
820787309675048960,2017-01-16 00:18:38,"RT @Reductress: Hang out with Reductress at @TheComedyStore with the amazing @amandaseales of ""Insecure"" on Monday night: https://t.co/damg…"
820780589674442752,2017-01-15 23:51:56,"Wait, what? It's @joshgondelman's bday? Happy bday Josh!"
820745432435331072,2017-01-15 21:32:14,"RT @metrotimes: Little Miss Flint needs your help to get to Washington D.C. for the Women's March
https://t.co/RuN57STtV1"
820734019251777536,2017-01-15 20:46:53,🎶Proud To Be An Assistant Manager's Daughter🎶
820726540077961216,2017-01-15 20:17:10,🤔 https://t.co/VMDfM6q8li
820722611818811392,2017-01-15 20:01:33,RT @RheaButcher: 👩🏽‍💻👩🏾‍💻👩🏿‍💻🏅🚀🛰📐📚🗂🎞 https://t.co/doT6ut3P1o
820722051954581504,2017-01-15 19:59:20,"@SoccerPharaoh did you read either? I suggest doing so. Also: I am from Ohio, I have a lifetime of understanding. Good day."
820719894215860224,2017-01-15 19:50:45,@ParkerMolloy @nytimes good write up here: https://t.co/Fgy2cj8IDs
820719729434206208,2017-01-15 19:50:06,👩🏽‍💻👩🏾‍💻👩🏿‍💻🏅🚀🛰📐📚🗂🎞 https://t.co/doT6ut3P1o
820709327174438912,2017-01-15 19:08:46,I'm only 34 but I remember the days before the #ACA healthcare overhaul. I literally didn't go to the doctor in college &amp; almost died.
820706511617822721,2017-01-15 18:57:35,Rep. Marcia Fudge reps my home. I sat in coach on a plane with her  -worked the whole time. Proud to be repped by t… https://t.co/UR6NKLPJLa
820706055348895744,2017-01-15 18:55:46,"RT @wilfredchan: Rep. Mark Pocan (WI): Will not attend inauguration ""after reading classified Russian hacking doc &amp; @realDonaldTrump tweets…"
820706036847783936,2017-01-15 18:55:41,"RT @wilfredchan: Rep. Bonnie Watson Coleman (NJ) will skip inauguration to join Women's March NJ. ""We will pray for our country &amp; the most…"
820706016685801472,2017-01-15 18:55:37,"RT @wilfredchan: Rep. Zoe Lofgren (CA) won't attend Trump's inauguration. ""He is the incoming president, but I’m not in the mood to celebra…"
820705992564293632,2017-01-15 18:55:31,"RT @wilfredchan: Rep. John Conyers (MI) will not attend inauguration of Trump. ""Agree with VP Biden that it's time for Trump to grow up."" @…"
820705966777724928,2017-01-15 18:55:25,"RT @wilfredchan: Rep. Pramila Jayapal (WA) confirms she won't go to Trump inauguration. ""@repjohnlewis stands for best of everything in Ame…"
820705948524154880,2017-01-15 18:55:20,"RT @wilfredchan: Rep. Adriano Espaillat (NY) @RepEspaillat: ""I am not attending the presidential inauguration... THIS is not Dr. King's dre…"
820705929226174465,2017-01-15 18:55:16,"RT @wilfredchan: Rep. Judy Chu (CA): ""After much thought, I have decided to #StandWithJohnLewis and not attend the inauguration."" @RepJudyC…"
820705910456651776,2017-01-15 18:55:11,"RT @wilfredchan: Rep. Ted Lieu (CA) will not attend Trump's inauguration: ""I cannot normalize (Trump's) behavior..I am standing with John L…"
820705891699675137,2017-01-15 18:55:07,"RT @wilfredchan: Rep. Yvette Clarke (New York): ""I will NOT attend the inauguration of @realDonaldTrump. When you insult @repjohnlewis, you…"
820705874138124288,2017-01-15 18:55:03,"RT @wilfredchan: Rep. Mark Takano (Calif.): ""I stand with @repjohnlewis and I will not be attending the inauguration."" @RepMarkTakano https…"
820705859755835392,2017-01-15 18:54:59,"RT @wilfredchan: Rep. Jerry Nadler (NY) tweeted ""I stand with @repjohnlewis"" today, and will not attend Trump's inauguration, his spokesman…"
820705846023766016,2017-01-15 18:54:56,RT @wilfredchan: Rep. Kurt Schrader (Oreg.): “I’m just not a big Trump fan... I respectfully decline to freeze my ass out there in the cold…
820705816659361792,2017-01-15 18:54:49,"RT @wilfredchan: Rep. Mark DeSaulnier (CA): ""I have failed to see..a belief in common American decency and respect of law"" in Trump. https:…"
820705780328382465,2017-01-15 18:54:40,"RT @wilfredchan: Rep. Earl Blumenauer (Oreg.): Will spend day with constituents to ""prepare for the coming assault on the values and progra…"
820705756643110912,2017-01-15 18:54:35,"RT @wilfredchan: Rep. @NydiaVelazquez (NY): ""I will not be attending inauguration of @realDonaldTrump but WILL participate in the @womensma…"
820705739882655744,2017-01-15 18:54:31,"RT @wilfredchan: Rep. Lacy Clay (Missouri): Will not attend because he will be “back home in St. Louis speaking to school kids"" spokesperso…"
820705718244249600,2017-01-15 18:54:25,"RT @wilfredchan: Rep. Jose E. Serrano (NY): ""Cannot celebrate the inauguration of a man who has no regard for my constituents."" https://t.c…"
820705705317396481,2017-01-15 18:54:22,"RT @wilfredchan: Rep. Raúl Grijalva (Ariz.): Abstention is ""an act of defiance, at the disrespect shown to millions and millions of America…"
820705681095262208,2017-01-15 18:54:17,"RT @wilfredchan: Rep. Barbara Lee (Calif.): ""On Inauguration Day, I will not be celebrating. I will be organizing and preparing for resista…"
